,SalePrice
349,138244.4881337952
350,85036.92750471109
351,110815.64407449216
352,141137.18315662153
353,116427.475124744
354,46313.93822504149
355,86117.61692573375
356,110203.79837757
357,151368.18057049357
358,143803.00317166722
359,17105.66681191692
360,119684.82589830062
361,170739.2670447427
362,29068.288712712354
363,135072.7587108845
364,170442.38106262637
365,109456.41030769248
366,110572.12059543259
367,133483.11915229086
368,120779.9697979464
369,165984.18024151458
370,145873.47361686057
371,53906.148833333515
372,142902.9447279221
373,109848.53286231833
374,119515.75630484277
375,140135.33671966044
376,92620.5625902398
377,128756.91300799779
378,118856.06176822435
379,155216.80891094904
380,122756.08661998203
381,80813.4833930243
382,144203.2689245604
383,149945.75656905735
384,153418.6796902757
385,171085.40157593798
386,168253.0075435578
387,57848.00378575956
388,95638.07001168386
389,102468.28896214475
390,143138.48142706894
391,98603.44356345607
392,105249.9459715418
393,174648.8940692637
394,180867.1953369541
395,226313.08752193593
396,150685.693522417
397,163320.73985315696
398,113532.97044139006
399,160017.28823780757
400,116445.49285790033
401,296420.7394435981
402,281723.1657785267
403,281754.17084017873
404,379343.6191218421
405,358170.0301401572
406,219104.17713682877
407,285178.81839921535
408,209060.99498011498
409,228140.94347752014
410,259399.0653215379
411,174519.61569293146
412,242872.5106115318
413,131762.28306426317
414,178783.20167118998
415,202952.3523909069
416,212781.82807568682
417,197643.35418513056
418,145710.5368641487
419,126816.72166260658
420,264486.6003815838
421,240197.70745708677
422,187834.56174503954
423,210077.9286490027
424,226721.84730243264
425,278970.9206998319
426,215521.90940169012
427,262358.9892870792
428,173495.96091868437
429,82228.80342056765
430,103812.752205936
431,108093.51137949456
432,122106.9228919464
433,114518.14278495417
434,131633.02992762835
435,142153.97425998526
436,140698.91018582263
437,97351.7013507837
438,163261.93940703478
439,165999.03990370082
440,197357.23467385676
441,191227.04644593725
442,206027.63994087814
443,156028.04905419948
444,190998.7830104935
445,132860.90244365414
446,241807.83051195764
447,115609.44833495852
448,119513.7112415043
449,127753.13383992529
450,226168.11194246286
451,320940.10739029676
452,161181.91033262236
453,57550.99607777409
454,360000.2243121539
455,15314.506193766021
456,227427.36297108652
457,131222.36826254206
458,156215.2732002634
459,156009.24509436742
460,397405.84004681837
461,361848.17313518736
462,224010.9175164397
463,242206.25824751751
464,195065.65498389315
465,394729.87998127076
466,134277.06681900832
467,177512.52694014553
468,130521.33127618139
469,127940.54911109782
470,127807.48941164603
471,125192.72048816504
472,226409.06416794553
473,188547.3925295095
474,161554.2269174594
475,216225.04780864494
476,176552.0971976075
477,165208.58810027386
478,289955.4665757
479,217696.51854591665
480,171948.02103622013
481,159840.26049427898
482,255493.7647098126
483,405030.44725316647
484,449171.3353014862
485,92399.57990330481
486,160818.1808917264
487,201732.3400195276
488,248182.0569079835
489,186976.41139870486
490,248953.8389813276
491,208579.91203509562
492,188963.8162630899
493,183985.64455720503
494,143153.41431320505
495,319692.4920068204
496,160785.54283099645
497,259511.684990376
498,138321.95470709016
499,105607.1301178491
500,135136.99449193664
501,96611.68464277894
502,116002.57521205046
503,116409.42712125415
504,149159.49550289242
505,140430.3277633267
506,315029.46814822755
507,411978.38628614764
508,410113.2441054018
509,395002.913358668
510,472548.2511155589
511,370572.27081231435
512,317824.03797993495
513,341264.10247331124
514,381568.65155668056
515,283207.218733234
516,358669.9682224251
517,351782.0079016803
518,339931.27697175986
519,213628.6482785088
520,372431.69143648737
521,216677.70738199144
522,197886.53456013405
523,180589.29169073945
524,241210.71410051407
525,223047.6207864075
526,234236.3887738866
527,169736.9810832207
528,188450.5842297254
529,207782.5227782093
530,234965.47869608307
531,226386.05849391664
532,173392.24999141484
533,247306.23642144003
534,182002.17630044871
535,280478.1731796274
536,312599.4454351845
537,319297.39915412467
538,297860.13245333126
539,319656.07762704487
540,274486.4892003172
541,245820.5055123925
542,244260.82794215984
543,274824.73984346073
544,215738.6831955216
545,220895.935114132
546,237253.92055635084
547,233794.1659410796
548,226885.2194396858
549,210868.68233374413
550,136375.89879862824
551,188898.35867006518
552,198569.60739407013
553,197360.42784210562
554,235338.15780726133
555,210634.74718561117
556,212976.0331280214
557,107009.89616100374
558,130878.61123782664
559,81448.65551161289
560,89225.94495700649
561,208204.25574957277
562,160390.9851874701
563,286125.2866501685
564,354560.2501130778
565,169611.65268757998
566,159807.576051155
567,157191.50195989478
568,177510.23184213834
569,247041.30943031097
570,216609.94535471243
571,242178.17754599545
572,240116.1564326689
573,201002.86778954824
574,235632.01333322772
575,195909.31476472586
576,207998.16921981098
577,337904.0270621703
578,222285.53085720772
579,336038.1170226424
580,347288.50238708046
581,208316.19357685908
582,197197.34974134236
583,169381.54663436615
584,208393.37139299873
585,161498.7114051635
586,140456.08224241622
587,145595.97494327812
588,136130.68468589045
589,164157.76418436586
590,96404.2650089669
591,111337.24535739503
592,146527.1162718382
593,99111.99073259905
594,171667.51305340254
595,133603.10531765292
596,96767.18019771238
597,219128.7667565376
598,132258.82076496433
599,177254.34806234937
600,166412.89665574103
601,133472.97367992403
602,119010.80833810568
603,152320.31474298914
604,77543.51386172371
605,172792.33795100625
606,98415.50485578703
607,153353.59532568778
608,82036.94532762258
609,115594.59531763755
610,108197.14367275417
611,167638.16892077366
612,117255.74473148014
613,209056.21283797384
614,174163.32644594403
615,105155.4453894851
616,174329.93840911612
617,145737.89381176617
618,132246.20963270857
619,123979.06407656416
620,145293.3453591034
621,131617.25804431445
622,168697.6059644518
623,117311.4723654628
624,119500.37301714066
625,90486.63909113244
626,123232.9432880308
627,109097.77275968634
628,80913.64049621404
629,139086.65074564854
630,113782.4714597998
631,128031.97522430588
632,153116.816816575
633,114263.42101942608
634,212841.1529774596
635,106025.22485904023
636,102188.64735768002
637,189274.0512776561
638,41348.26726209605
639,78212.39457767131
640,121108.11836861994
641,132948.34291938005
642,118405.4026039791
643,139238.88322513562
644,142195.2917367824
645,106321.9972483844
646,182518.8861967913
647,122950.05508337962
648,116762.18882306363
649,111862.71918045857
650,174815.18570390157
651,143045.09865036933
652,125187.33924987551
653,128111.5856224373
654,177112.09355019243
655,125950.95806837617
656,162667.3892359432
657,130336.83142659499
658,121730.25462151924
659,109489.58728585753
660,108048.82713961031
661,132252.59586390585
662,87647.66593646083
663,183193.02354063117
664,118745.6989981546
665,175144.5808272428
666,170365.95419772866
667,141106.4548927329
668,72611.72340583068
669,150541.84653324937
670,142630.03613012435
671,122003.4899106106
672,131951.99345275573
673,121210.24999583734
674,73048.8384347742
675,93306.22153230524
676,113374.93564330682
677,125500.57760513073
678,132553.2908495078
679,140206.9858445943
680,170542.8422008853
681,142956.1974331861
682,159758.91289520555
683,168303.7767114028
684,136588.58425698394
685,196868.44787219982
686,153032.7249147693
687,113283.19175949332
688,126711.64294630499
689,234014.4218965593
690,119634.0491889175
691,205603.2864985097
692,185170.75521998294
693,96708.13392008934
694,141791.39442624513
695,284922.6392810516
696,241449.4590203875
697,249264.49009294296
698,224348.20120389864
699,195292.2936793837
700,233766.00602481223
701,384272.9040635779
702,376703.6647962162
703,255385.91082672752
704,208098.76429986663
705,154610.14936046244
706,238707.43045208603
707,212933.8215214396
708,203674.6647628633
709,228432.87949198415
710,160579.12967586122
711,144727.5342808168
712,202303.68899579707
713,226041.47714570805
714,272124.7503685439
715,313077.3673583033
716,246113.55527212634
717,215424.18844541186
718,125576.58148289484
719,230716.7267266981
720,194421.09747520916
721,223747.6723048233
722,195985.2697901684
723,119053.29932907561
724,116941.33391829906
725,163146.48279313347
726,144890.5798012528
727,143773.3289858139
728,309634.05722080637
729,66270.6850877686
730,65385.7754246688
731,101333.69954838092
732,144427.10083371564
733,96626.1619216014
734,82095.35765350168
735,97826.31682730804
736,128576.07259008277
737,162407.88192878652
738,160775.10651766253
739,152903.22499273508
740,151150.88848856126
741,204354.47246833215
742,146178.50984590803
743,219548.99377039284
744,149042.42489802942
745,166488.39991703234
746,263625.322213565
747,260448.2083871197
748,293807.37869721814
749,131409.84249461058
750,127362.52458747255
751,123697.85088776133
752,115435.56887148891
753,138135.20127346134
754,107937.97848447971
755,173608.0025637945
756,90730.63603820559
757,43856.61451389757
758,23584.870787419728
759,28231.243874763953
760,364000.6824433226
761,304402.8481471281
762,281689.92193367274
763,212344.25213549635
764,119586.51312664198
765,187860.79677852767
766,189078.40680961846
767,282010.05132432
768,263365.7119791745
769,162982.84492796403
770,223741.8639596476
771,183831.24420227984
772,212897.0506862749
773,240825.04149869527
774,228979.395263109
775,252578.73484292044
776,310163.0494409801
777,216090.11432166223
778,133827.50076306344
779,157182.9820072864
780,130999.94323244994
781,133442.91730494692
782,126945.60956972255
783,113829.95292662864
784,149591.6779440234
785,130196.62390049757
786,143104.91429969925
787,138462.8307070823
788,118127.9034898224
789,129665.74928737676
790,142879.02029848786
791,196744.83622915857
792,159285.62924707227
793,175722.2367002765
794,178883.09370140347
795,165392.38090267451
796,215496.77235537407
797,149362.30973232363
798,173612.7658299422
799,182883.12755191873
800,230269.2937263965
801,256961.28050637734
802,397835.9780000609
803,509826.1911994325
804,149791.27124068316
805,336277.8776426427
806,408477.4924327092
807,482364.60872936563
808,145002.66566197877
809,192260.7673119125
810,211665.24574148748
811,162343.62981426285
812,152725.50598443195
813,184452.4506645865
814,186260.42801926238
815,207284.64116375835
816,185987.8959673409
817,152718.57655855094
818,140289.0302386597
819,108920.2621850972
820,146684.9814280282
821,163931.17334897094
822,110635.91044388199
823,133028.65231611207
824,151280.963755787
825,118979.73880775063
826,408706.3276328278
827,295754.5918971476
828,367058.5607042599
829,463925.8622510487
830,351239.9000495415
831,439534.74068036024
832,477290.5151666582
833,391696.3023142795
834,478271.0529374491
835,296573.1443609387
836,410449.3467659842
837,395949.31361534155
838,358806.81793533184
839,333386.20478021714
840,332749.28368458105
841,271110.2953787559
842,248701.71566231537
843,266515.077717223
844,215180.68497547565
845,205569.20412361622
846,203136.06013037637
847,214706.97993379727
848,314279.38921155664
849,216621.44784488739
850,215244.38794710056
851,194975.3241392586
852,175540.81757869944
853,192410.88722027314
854,189288.55077137728
855,198074.6375293401
856,196093.35725495976
857,188387.5290086805
858,187888.24420334946
859,185165.0181211948
860,248159.50655708124
861,213126.8900601518
862,198715.2506306389
863,173153.51500318083
864,217906.6074068977
865,165483.8670511404
866,199766.28785075631
867,219855.98062630964
868,188005.7081804556
869,180558.67570338293
870,338332.4650168506
871,377019.2485575301
872,313979.2322125179
873,269228.8757270175
874,284858.00619410514
875,321410.30798243056
876,199974.78128332342
877,252787.34509372
878,204132.43350361555
879,397251.6753762743
880,211782.33752564224
881,220015.23442652624
882,225902.91303830198
883,210634.61490422382
884,225535.06361929327
885,215322.1440845508
886,206480.51535508526
887,247753.7645410815
888,206991.42466818797
889,307112.3748283944
890,300624.5141560185
891,242071.79293637036
892,260769.37148546462
893,175054.9213541214
894,158795.4377093563
895,151291.92495460075
896,197593.29980045976
897,210236.74888319545
898,131573.02562000416
899,105354.6246544472
900,160611.64401393698
901,253514.43925336096
902,124306.51914556872
903,144319.37234788283
904,197125.14337903121
905,175010.8582922233
906,198001.68885194056
907,213974.80914374173
908,205047.4877884694
909,173101.18470988574
910,168658.62067096715
911,202646.80928146082
912,284011.35457716207
913,302157.4990586544
914,237619.19110479346
915,299419.4740649436
916,348070.64713813935
917,151422.19003475073
918,232633.74938130565
919,146575.6106526223
920,171940.01182069094
921,201319.32345205673
922,192441.77730146004
923,234712.85098253924
924,159000.547013427
925,131704.8816315505
926,131393.16476957873
927,89429.73038273468
928,116181.81839559879
929,131927.762333618
930,145645.9260766022
931,119726.1405967006
932,156013.43119276175
933,149537.6798176414
934,221337.55862610321
935,132400.40688838193
936,224469.1714882619
937,124150.40097889525
938,68458.08831936843
939,58779.66658267088
940,159781.43834521226
941,121238.46730098187
942,151655.96833911457
943,152838.40444347286
944,153466.97644612705
945,143198.93034022988
946,127063.49312967807
947,116607.50744614296
948,107615.2381458889
949,190692.8729858289
950,112591.70813383604
951,164646.1393152267
952,121807.19384332094
953,181209.02056734543
954,131403.23696119385
955,129028.64364395535
956,157973.78639828786
957,141290.88978265796
958,129399.94820481387
959,132149.7389626751
960,189268.189191818
961,95728.5250718001
962,112829.42192160699
963,150740.04483431624
964,243161.8254082863
965,135115.64401288016
966,139104.47387098894
967,197769.46874067385
968,95036.23087791516
969,128919.48628612189
970,102094.67265505868
971,144952.31260896486
972,156528.56036635127
973,142124.3013880069
974,174003.46337901102
975,107487.86048964947
976,99296.71326298965
977,102795.67272760894
978,82574.02145839727
979,133725.8718334958
980,92524.34585356596
981,100267.03846613085
982,142884.20916842902
983,129723.98586137616
984,80541.1758135648
985,140973.3523976052
986,204743.896295471
987,149931.94802104146
988,120502.69570662163
989,157853.42329267506
990,119250.76447549358
991,218938.78759069042
992,95968.62336043688
993,103986.3772348261
994,107527.82612083352
995,185037.71356593282
996,148799.39273711387
997,135542.93512024032
998,124589.33919093153
999,142584.48699585034
1000,126009.60402202676
1001,136671.8490535107
1002,126592.80575133942
1003,198011.5959416743
1004,135948.4808761055
1005,111437.50787992578
1006,114625.7912201531
1007,118556.72843979555
1008,91484.97667916003
1009,216617.1691703871
1010,229590.60929734807
1011,193325.7322617796
1012,139265.48195679125
1013,110345.1440063999
1014,199032.21339343942
1015,116735.78448812733
1016,122755.24981128145
1017,156648.45842452208
1018,101449.41294438334
1019,168392.5013087229
1020,127101.00198028947
1021,108379.15936026699
1022,109993.73856335273
1023,122766.00598506373
1024,137823.2711341784
1025,168336.20769278426
1026,187035.74378752918
1027,166484.53913666971
1028,158133.56205389358
1029,140107.44199766358
1030,80724.2662713289
1031,179548.78262975544
1032,151815.5509726206
1033,158328.88297780917
1034,71475.17918679025
1035,236210.70112675126
1036,163114.16234588728
1037,115440.6131492951
1038,82681.50669467764
1039,112867.09269428207
1040,131915.32797560713
1041,146376.60537215672
1042,109022.30457956786
1043,281396.6064559157
1044,221209.21355401806
1045,255051.78468532674
1046,277088.7641252311
1047,254795.24915026466
1048,213588.8794784872
1049,209058.78431409027
1050,175441.9526312932
1051,218213.78715464717
1052,225548.7612038008
1053,250122.7811771736
1054,171765.0758710783
1055,175465.24382565846
1056,154881.4772497631
1057,133867.10938262392
1058,257922.28456470696
1059,228281.36688261968
1060,184588.30955492798
1061,220987.77026458236
1062,108591.39525870956
1063,139507.02495254588
1064,167630.3822654658
1065,172124.88784927863
1066,130263.49489481584
1067,177515.63907228457
1068,99405.4378220205
1069,124581.24489122035
1070,271464.857492747
1071,225326.60405604367
1072,197046.10657757532
1073,248999.61099542666
1074,279620.7159675285
1075,248675.74483561842
1076,259655.51682166872
1077,193478.7231300685
1078,188070.62758513703
1079,187513.1799468354
1080,179000.36715920782
1081,165777.2266360306
1082,87564.80399998615
1083,116667.89016886964
1084,134964.4603272666
1085,126184.88342034677
1086,130059.7275466444
1087,145795.33424764057
1088,152020.2996806344
1089,721005.2445653024
1090,136527.41593084566
1091,152074.78876803524
1092,61243.300932202605
1093,73900.1255278408
1094,106307.45118346927
1095,98215.75970662304
1096,91165.16283298354
1097,153181.9537569665
1098,149756.79173799162
1099,159250.9593756186
1100,148012.9873445884
1101,148722.18222398404
1102,164395.94386962976
1103,185449.2154984884
1104,159854.39645359188
1105,181670.08272548078
1106,160246.81789149053
1107,247712.32132603927
1108,239055.62221941445
1109,124680.21893570281
1110,208493.46256819076
1111,163663.33179794392
1112,224075.1412250438
1113,168777.09311854932
1114,149896.22672740347
1115,137343.25652970874
1116,177863.67813010723
1117,68580.4221499546
1118,51364.49493340368
1119,83383.39363307029
1120,118714.83791467221
1121,130798.01443149114
1122,285934.05574535124
1123,175664.1079127323
1124,186662.78923040524
1125,223677.4996815645
1126,200392.93617192935
1127,156464.76175348053
1128,145010.90752739273
1129,188522.23979141703
1130,232879.99233924784
1131,216804.8824261974
1132,241474.14156405884
1133,185264.1924009981
1134,207791.3072340556
1135,286125.3254049658
1136,197280.44626304822
1137,286420.24152520194
1138,397810.24657261174
1139,234621.15452731075
1140,121448.7548572463
1141,78924.36687957437
1142,115771.27856565057
1143,99164.17908712581
1144,80063.56254047877
1145,139333.66645911266
1146,201202.36204493418
1147,191084.70923783747
1148,161202.33509497426
1149,117767.2692284087
1150,141586.70212735166
1151,155111.55007095367
1152,116506.70344114373
1153,115398.11361526197
1154,161415.08930711972
1155,147554.48046666686
1156,216894.56868611102
1157,188995.15628090827
1158,203526.22564839537
1159,188726.32709912292
1160,165830.4198730403
1161,177094.8832754977
1162,236126.9727848852
1163,281160.0031244685
1164,321033.46457814635
1165,175525.69255274232
1166,191059.70245274948
1167,480669.10121640435
1168,537118.8759346234
1169,402800.8108728562
1170,492447.56875038496
1171,433228.2285202296
1172,325152.74711723055
1173,469544.6372897434
1174,138759.8715852811
1175,170263.77201042383
1176,194014.1020786831
1177,270200.1318242701
1178,185499.87949683878
1179,150299.69679761783
1180,105173.34425014968
1181,178155.9458508076
1182,114325.4134005257
1183,114354.64083801152
1184,117748.5298186146
1185,98217.69560824218
1186,104865.13578769914
1187,163304.211482147
1188,153747.6768259462
1189,138327.80670245772
1190,138887.42363503878
1191,385123.8542702284
1192,269499.6916214054
1193,290651.7110460525
1194,440659.6307169526
1195,334999.8442688766
1196,388410.68135172676
1197,332597.2268082276
1198,329818.6158403718
1199,361080.81706808775
1200,397971.54008223757
1201,408150.1907370504
1202,280203.468741235
1203,307558.3741025195
1204,322207.4314919488
1205,306583.94853502326
1206,181333.97315043595
1207,194532.18668736273
1208,190039.76795423112
1209,273954.2368594151
1210,181368.7325765218
1211,205668.3720430939
1212,208423.36771742685
1213,206997.86085913028
1214,201318.83693333925
1215,188000.8674281286
1216,198223.80366607837
1217,237045.47898730205
1218,272582.3353781032
1219,289551.79152589303
1220,393241.2695536921
1221,312102.1529142485
1222,470737.1008239768
1223,321623.57871579635
1224,297162.68441346893
1225,258544.50505548913
1226,310163.02189696475
1227,208880.22875307058
1228,204046.5899972116
1229,373290.69774861215
1230,192983.98302289564
1231,171891.35147016798
1232,218482.75472021522
1233,152826.96631092206
1234,202909.86528245662
1235,194689.6702914231
1236,203867.8675290834
1237,202681.0711036469
1238,167696.53792528273
1239,141484.49877852434
1240,135044.53274731082
1241,88961.62737908342
1242,112775.90208175883
1243,151726.5572154848
1244,109241.44775789778
1245,90551.56579157733
1246,84938.35857377946
1247,149400.56265438127
1248,116787.31395055377
1249,137928.8887080961
1250,371377.39081341645
1251,382126.85250806983
1252,162956.41311158123
1253,151816.3195852011
1254,173034.75000586512
1255,134035.32535980386
1256,203625.07624576578
1257,218528.55343464494
1258,169499.3054473031
1259,181487.07561595866
1260,126802.35303393006
1261,157084.44354170142
1262,126388.66256398009
1263,116794.13962854736
1264,117196.76544067019
1265,160976.27207106398
1266,182396.59274789528
1267,168720.41720892873
1268,147472.734171752
1269,148032.4313496321
1270,124026.4315932634
1271,139881.19746763748
1272,157081.27364530007
1273,107000.29617395892
1274,136326.22893050057
1275,141319.86030389834
1276,124727.95405267691
1277,115830.2464936293
1278,145641.19222951226
1279,135930.6108527257
1280,141844.97063413518
1281,155700.18320716405
1282,165490.41341062717
1283,164896.00085544062
1284,130262.80607418786
1285,149856.06060498825
1286,153848.6438679794
1287,122786.61432793271
1288,123873.49797965365
1289,110566.32640109677
1290,136052.05409340234
1291,153697.382211091
1292,149238.89981246786
1293,254214.65275756468
1294,147635.8831064531
1295,92354.65067091829
1296,75915.18746432266
1297,82920.47835195379
1298,168611.0233864414
1299,133859.13260911405
1300,138444.05243801535
1301,135020.4847878014
1302,186641.56525616697
1303,142315.75336222316
1304,263297.4612936912
1305,155244.24703636905
1306,84927.53808025061
1307,129269.27970246458
1308,142817.75628321688
1309,132299.02852966124
1310,91239.34561804438
1311,99162.50113300828
1312,196612.69261208305
1313,164476.72222560341
1314,126778.23654045875
1315,148199.6435943296
1316,137738.97121108917
1317,112318.02561980381
1318,156194.91981194564
1319,107161.17309914506
1320,106746.26891856897
1321,110467.47298474831
1322,116398.56956871483
1323,133522.08390637755
1324,153958.20908200042
1325,38136.14109974797
1326,128020.64066443266
1327,77336.3759187382
1328,189353.43218236358
1329,90328.4979868927
1330,99117.61193948856
1331,42540.128150006174
1332,147315.40017470857
1333,117456.99227012112
1334,120222.95248061721
1335,105531.99906598765
1336,259823.47182054585
1337,121925.9448130749
1338,98514.0667422819
1339,69122.80558440671
1340,116949.00426191813
1341,122439.79620422283
1342,180708.51203097554
1343,134203.57048395206
1344,99520.29384230217
1345,63449.77402697853
1346,154560.26330895373
1347,163403.57819326303
1348,129783.51065604354
1349,121461.78054454003
1350,162490.38698730047
1351,186567.10104411223
1352,147631.54425032344
1353,160178.23641444568
1354,121313.50083416421
1355,227880.90451541916
1356,160140.4501781474
1357,144667.62995809037
1358,166407.0205857549
1359,148942.88882357604
1360,102583.87770088506
1361,172991.26905564975
1362,343151.6494411081
1363,198836.6566068834
1364,147316.58188731375
1365,140153.67134709726
