,LotArea
175,4280.0
176,13728.0
177,12046.0
178,9819.0
179,13474.0
180,11883.0
181,9600.0
182,11003.0
183,7500.0
184,32463.0
185,9600.0
186,14803.0
187,9084.0
188,11250.0
189,7200.0
190,7200.0
191,1680.0
192,1680.0
193,2308.0
194,7677.0
195,2280.0
196,2308.0
197,2308.0
198,2308.0
199,9473.0
200,11526.0
201,10120.0
202,12220.0
203,13472.0
204,13891.0
205,13673.0
206,14541.0
207,16158.0
208,9591.0
209,12925.0
210,13501.0
211,10800.0
212,11526.0
213,9520.0
214,7313.0
215,5063.0
216,6955.0
217,12474.0
218,11029.0
219,7658.0
220,7577.0
221,14303.0
222,3136.0
223,9120.0
224,11308.0
225,3010.0
226,14364.0
227,9084.0
228,11796.0
229,10186.0
230,10186.0
231,9548.0
232,9920.0
233,10316.0
234,7917.0
235,53504.0
236,9084.0
237,9430.0
238,17871.0
239,9480.0
240,8795.0
241,13891.0
242,9317.0
243,9986.0
244,9591.0
245,13478.0
246,7862.0
247,9000.0
248,11143.0
249,7200.0
250,7500.0
251,6000.0
252,7200.0
253,9000.0
254,7500.0
255,11600.0
256,7314.0
257,8172.0
258,11250.0
259,9317.0
260,13695.0
261,13695.0
262,13695.0
263,8125.0
264,9548.0
265,9735.0
266,7892.0
267,13695.0
268,10141.0
269,8854.0
270,6420.0
271,7252.0
272,15426.0
273,13350.0
274,11250.0
275,7200.0
276,9500.0
277,9473.0
278,2544.0
279,5587.0
280,5587.0
281,3675.0
282,3604.0
283,9520.0
284,16158.0
285,19690.0
286,12118.0
287,10120.0
288,16381.0
289,9750.0
290,8795.0
291,9060.0
292,10628.0
293,9120.0
294,8450.0
295,6600.0
296,6600.0
297,12925.0
298,12925.0
299,9819.0
300,21750.0
301,10839.0
302,14303.0
303,8248.0
304,9196.0
305,11248.0
306,10628.0
307,9571.0
308,17600.0
309,10316.0
310,10152.0
311,12640.0
312,9492.0
313,10125.0
314,10355.0
315,8877.0
316,6970.0
317,7943.0
318,11616.0
319,9480.0
320,7200.0
321,7677.0
322,7200.0
323,11600.0
324,10930.0
325,8795.0
326,8320.0
327,11600.0
328,10930.0
329,10930.0
330,15863.0
331,10628.0
332,15426.0
333,6600.0
334,6420.0
335,10452.0
336,8400.0
337,10150.0
338,7200.0
339,9492.0
340,8400.0
341,11664.0
342,11600.0
343,9101.0
344,8480.0
345,3378.0
346,7630.0
347,7862.0
348,5684.0
349,7200.0
350,7200.0
351,3378.0
352,6000.0
353,8520.0
354,6000.0
355,6120.0
356,7200.0
357,2500.0
358,3600.0
359,5684.0
360,8520.0
361,7200.0
362,13710.0
363,11888.0
364,8248.0
365,6120.0
366,6120.0
367,6240.0
368,5500.0
369,7200.0
370,3378.0
371,10896.0
372,13710.0
373,4388.0
374,7800.0
375,8967.0
376,5890.0
377,6780.0
378,8926.0
379,10800.0
380,6420.0
381,9000.0
382,7838.0
383,15523.0
384,9600.0
385,9600.0
386,10029.0
387,9100.0
388,15256.0
389,9571.0
390,9405.0
391,9600.0
392,8849.0
393,10316.0
394,7018.0
395,10625.0
396,31770.0
397,7018.0
398,7018.0
399,7314.0
400,7018.0
401,9588.0
402,9588.0
403,9588.0
404,9591.0
405,11885.0
406,8688.0
407,9591.0
408,9060.0
409,15870.0
410,9591.0
411,11308.0
412,10029.0
413,8070.0
414,14762.0
415,9473.0
416,9808.0
417,8658.0
418,9180.0
419,8926.0
420,8500.0
421,14598.0
422,9473.0
423,9735.0
424,16157.0
425,10226.0
426,13125.0
427,9986.0
428,12003.0
429,10420.0
430,3675.0
431,7200.0
432,7763.0
433,7711.0
434,11883.0
435,7642.0
436,6380.0
437,6292.0
438,12000.0
439,10592.0
440,12000.0
441,11600.0
442,11275.0
443,12000.0
444,11777.0
445,6970.0
446,14175.0
447,1680.0
448,2592.0
449,1680.0
450,9248.0
451,8834.0
452,9600.0
453,5890.0
454,4750.0
455,13710.0
456,9750.0
457,8445.0
458,10634.0
459,10628.0
460,14303.0
461,15256.0
462,12376.0
463,19296.0
464,10839.0
465,9986.0
466,9084.0
467,16381.0
468,7100.0
469,7200.0
470,9735.0
471,7314.0
472,8246.0
473,9084.0
474,6931.0
475,11404.0
476,14963.0
477,14536.0
478,11248.0
479,4920.0
480,10839.0
481,7750.0
482,5330.0
483,11029.0
484,13673.0
485,14585.0
486,5330.0
487,9819.0
488,9500.0
489,10395.0
490,17871.0
491,10197.0
492,9600.0
493,12090.0
494,13907.0
495,11029.0
496,10628.0
497,11029.0
498,9000.0
499,9750.0
500,7200.0
501,1680.0
502,1680.0
503,1680.0
504,2308.0
505,7677.0
506,12030.0
507,13693.0
508,12220.0
509,12474.0
510,12665.0
511,10380.0
512,9473.0
513,11526.0
514,13693.0
515,11248.0
516,13688.0
517,11029.0
518,7577.0
519,6955.0
520,7052.0
521,6240.0
522,6240.0
523,2268.0
524,3010.0
525,4426.0
526,4280.0
527,9084.0
528,9084.0
529,9554.0
530,6955.0
531,11333.0
532,7750.0
533,12376.0
534,9084.0
535,10678.0
536,12118.0
537,12803.0
538,13811.0
539,14720.0
540,10380.0
541,11957.0
542,9375.0
543,11316.0
544,14230.0
545,9000.0
546,6000.0
547,9000.0
548,9735.0
549,8777.0
550,13695.0
551,11600.0
552,9084.0
553,9084.0
554,16770.0
555,8633.0
556,9735.0
557,13072.0
558,8854.0
559,8450.0
560,7150.0
561,17920.0
562,8163.0
563,9572.0
564,13693.0
565,4230.0
566,3182.0
567,3604.0
568,2572.0
569,4750.0
570,4750.0
571,4224.0
572,4274.0
573,2160.0
574,7500.0
575,2280.0
576,2117.0
577,4282.0
578,11170.0
579,14541.0
580,13891.0
581,7500.0
582,16381.0
583,9819.0
584,14585.0
585,11957.0
586,7560.0
587,7200.0
588,13101.0
589,12936.0
590,15870.0
591,11600.0
592,12400.0
593,4130.0
594,17600.0
595,10200.0
596,7200.0
597,10625.0
598,8176.0
599,10200.0
600,12160.0
601,8877.0
602,6600.0
603,6897.0
604,57200.0
605,11777.0
606,11310.0
607,10125.0
608,11664.0
609,4060.0
610,13053.0
611,10930.0
612,8780.0
613,12925.0
614,9400.0
615,7150.0
616,9492.0
617,9492.0
618,11664.0
619,8400.0
620,8400.0
621,8393.0
622,21780.0
623,7150.0
624,11616.0
625,3950.0
626,8520.0
627,3600.0
628,6120.0
629,8850.0
630,7630.0
631,9000.0
632,2500.0
633,6324.0
634,7630.0
635,6380.0
636,3600.0
637,6000.0
638,4608.0
639,6380.0
640,7082.0
641,8850.0
642,3378.0
643,8930.0
644,3378.0
645,7200.0
646,11700.0
647,6120.0
648,6180.0
649,11414.0
650,4500.0
651,11616.0
652,5820.0
653,5310.0
654,5720.0
655,5925.0
656,5310.0
657,5684.0
658,4388.0
659,4608.0
660,6380.0
661,8635.0
662,10800.0
663,9600.0
664,9600.0
665,9000.0
666,7800.0
667,5684.0
668,8520.0
669,13710.0
670,11426.0
671,8520.0
672,7862.0
673,6402.0
674,8520.0
675,7082.0
676,11600.0
677,8521.0
678,9600.0
679,10316.0
680,9400.0
681,15870.0
682,15870.0
683,6858.0
684,10000.0
685,8314.0
686,10029.0
687,9060.0
688,9735.0
689,13500.0
690,7420.0
691,7711.0
692,11310.0
693,4280.0
694,7677.0
695,12376.0
696,8529.0
697,14963.0
698,11248.0
699,8499.0
700,9500.0
701,12474.0
702,12220.0
703,14781.0
704,13500.0
705,7314.0
706,8658.0
707,9548.0
708,11333.0
709,10316.0
710,9400.0
711,6897.0
712,9382.0
713,8658.0
714,12118.0
715,14781.0
716,11911.0
717,9400.0
718,4438.0
719,7060.0
720,10628.0
721,8487.0
722,10200.0
723,9477.0
724,12384.0
725,8450.0
726,15523.0
727,12384.0
728,40094.0
729,6040.0
730,9473.0
731,9340.0
732,9060.0
733,5000.0
734,9477.0
735,8400.0
736,8777.0
737,14175.0
738,5604.0
739,12000.0
740,15576.0
741,4280.0
742,8978.0
743,10970.0
744,10970.0
745,8978.0
746,10970.0
747,12000.0
748,13680.0
749,1680.0
750,5436.0
751,13710.0
752,13710.0
753,13710.0
754,7449.0
755,13710.0
756,7862.0
757,6882.0
758,6882.0
759,6402.0
760,4750.0
761,4438.0
762,14781.0
763,9735.0
764,10480.0
765,11310.0
766,8849.0
767,9742.0
768,11308.0
769,9735.0
770,11207.0
771,11883.0
772,9600.0
773,11883.0
774,10226.0
775,10206.0
776,10206.0
777,7060.0
778,11600.0
779,4500.0
780,10000.0
781,4224.0
782,4224.0
783,1680.0
784,1680.0
785,8780.0
786,1533.0
787,7677.0
788,6600.0
789,7599.0
790,6402.0
791,10628.0
792,9084.0
793,10900.0
794,13811.0
795,9600.0
796,8795.0
797,10784.0
798,10900.0
799,9600.0
800,3696.0
801,5330.0
802,10380.0
803,17423.0
804,15256.0
805,5330.0
806,13693.0
807,9986.0
808,9156.0
809,9480.0
810,11361.0
811,14803.0
812,9672.0
813,8658.0
814,14803.0
815,16635.0
816,9120.0
817,8400.0
818,7200.0
819,9735.0
820,4274.0
821,4274.0
822,1890.0
823,1890.0
824,7677.0
825,8450.0
826,13673.0
827,14803.0
828,14303.0
829,12474.0
830,11526.0
831,12085.0
832,12474.0
833,14774.0
834,20431.0
835,11175.0
836,14112.0
837,15306.0
838,13693.0
839,13688.0
840,10927.0
841,9500.0
842,9500.0
843,12274.0
844,5063.0
845,5381.0
846,7052.0
847,5063.0
848,7052.0
849,6240.0
850,3136.0
851,9313.0
852,8633.0
853,9313.0
854,14054.0
855,10186.0
856,15256.0
857,9400.0
858,8320.0
859,8172.0
860,4045.0
861,4280.0
862,14963.0
863,12537.0
864,8990.0
865,9505.0
866,7875.0
867,9313.0
868,10316.0
869,9084.0
870,13693.0
871,13693.0
872,9842.0
873,11198.0
874,10120.0
875,10120.0
876,10628.0
877,12803.0
878,9317.0
879,12085.0
880,14859.0
881,9317.0
882,8760.0
883,9750.0
884,9317.0
885,7862.0
886,7862.0
887,7500.0
888,7500.0
889,11639.0
890,6000.0
891,11143.0
892,10574.0
893,8172.0
894,8172.0
895,13695.0
896,8125.0
897,14963.0
898,10762.0
899,7200.0
900,10000.0
901,9572.0
902,11333.0
903,11333.0
904,4230.0
905,4750.0
906,4274.0
907,4224.0
908,4274.0
909,2280.0
910,2117.0
911,9000.0
912,9600.0
913,11143.0
914,11170.0
915,10120.0
916,13693.0
917,11600.0
918,10120.0
919,10395.0
920,15256.0
921,11194.0
922,8658.0
923,10000.0
924,12046.0
925,8480.0
926,7700.0
927,9920.0
928,11782.0
929,11241.0
930,6420.0
931,9738.0
932,9020.0
933,10289.0
934,10400.0
935,9650.0
936,12461.0
937,8314.0
938,5000.0
939,6342.0
940,7677.0
941,16466.0
942,8393.0
943,12090.0
944,11308.0
945,7599.0
946,11782.0
947,7200.0
948,8760.0
949,13175.0
950,11616.0
951,32463.0
952,7390.0
953,6600.0
954,9790.0
955,7150.0
956,8176.0
957,5868.0
958,4280.0
959,8248.0
960,9600.0
961,11616.0
962,7314.0
963,14115.0
964,18450.0
965,7200.0
966,10930.0
967,8246.0
968,8280.0
969,9400.0
970,6600.0
971,7931.0
972,10150.0
973,8400.0
974,11600.0
975,9735.0
976,7200.0
977,8400.0
978,8520.0
979,5925.0
980,6240.0
981,3378.0
982,6000.0
983,17671.0
984,6000.0
985,7200.0
986,7200.0
987,6120.0
988,4800.0
989,5925.0
990,3600.0
991,9000.0
992,6380.0
993,5684.0
994,6305.0
995,6120.0
996,6000.0
997,5720.0
998,6000.0
999,6000.0
1000,5820.0
1001,6000.0
1002,5925.0
1003,10800.0
1004,8730.0
1005,9170.0
1006,7200.0
1007,3378.0
1008,3378.0
1009,17671.0
1010,13710.0
1011,9600.0
1012,7800.0
1013,13710.0
1014,9600.0
1015,7252.0
1016,8400.0
1017,10634.0
1018,7200.0
1019,6420.0
1020,9180.0
1021,8400.0
1022,11250.0
1023,6420.0
1024,9477.0
1025,10628.0
1026,9200.0
1027,10134.0
1028,9196.0
1029,10000.0
1030,9100.0
1031,10029.0
1032,11248.0
1033,31770.0
1034,11600.0
1035,10029.0
1036,9525.0
1037,8877.0
1038,11782.0
1039,8849.0
1040,8400.0
1041,9000.0
1042,10592.0
1043,11600.0
1044,9750.0
1045,8688.0
1046,14803.0
1047,9500.0
1048,9317.0
1049,9060.0
1050,8172.0
1051,10400.0
1052,10261.0
1053,25095.0
1054,9245.0
1055,10186.0
1056,20781.0
1057,53504.0
1058,14963.0
1059,16770.0
1060,9084.0
1061,9473.0
1062,10615.0
1063,10780.0
1064,8400.0
1065,6897.0
1066,9180.0
1067,7838.0
1068,7200.0
1069,7200.0
1070,8658.0
1071,9750.0
1072,6931.0
1073,10140.0
1074,10380.0
1075,23257.0
1076,16770.0
1077,8499.0
1078,8070.0
1079,8450.0
1080,9000.0
1081,9920.0
1082,8400.0
1083,8777.0
1084,8163.0
1085,11600.0
1086,10650.0
1087,12376.0
1088,9000.0
1089,63887.0
1090,3675.0
1091,7200.0
1092,9473.0
1093,6342.0
1094,12144.0
1095,7150.0
1096,9600.0
1097,9430.0
1098,9790.0
1099,8212.0
1100,13125.0
1101,7677.0
1102,8212.0
1103,12000.0
1104,12589.0
1105,10970.0
1106,7252.0
1107,12118.0
1108,16635.0
1109,1890.0
1110,14963.0
1111,1300.0
1112,9991.0
1113,11029.0
1114,5925.0
1115,8967.0
1116,6402.0
1117,6882.0
1118,6060.0
1119,7200.0
1120,7407.0
1121,5890.0
1122,4750.0
1123,16647.0
1124,9317.0
1125,17043.0
1126,16635.0
1127,15870.0
1128,9920.0
1129,8849.0
1130,10678.0
1131,8993.0
1132,9500.0
1133,7244.0
1134,11050.0
1135,9317.0
1136,13101.0
1137,10380.0
1138,9986.0
1139,14803.0
1140,4500.0
1141,2001.0
1142,2001.0
1143,1491.0
1144,2001.0
1145,9473.0
1146,14303.0
1147,31770.0
1148,8780.0
1149,6342.0
1150,11777.0
1151,11170.0
1152,8926.0
1153,7200.0
1154,9156.0
1155,10316.0
1156,11248.0
1157,115149.0
1158,14175.0
1159,10316.0
1160,14963.0
1161,9084.0
1162,9505.0
1163,14215.0
1164,9842.0
1165,9247.0
1166,3696.0
1167,14215.0
1168,17423.0
1169,14541.0
1170,17423.0
1171,14215.0
1172,5330.0
1173,12220.0
1174,10395.0
1175,10400.0
1176,14803.0
1177,11003.0
1178,9600.0
1179,9672.0
1180,7200.0
1181,3675.0
1182,1300.0
1183,1300.0
1184,1680.0
1185,1680.0
1186,1680.0
1187,2308.0
1188,32463.0
1189,7677.0
1190,2280.0
1191,9572.0
1192,14572.0
1193,11932.0
1194,14303.0
1195,14215.0
1196,11235.0
1197,14215.0
1198,12244.0
1199,13688.0
1200,11777.0
1201,14303.0
1202,11248.0
1203,7658.0
1204,7052.0
1205,7658.0
1206,10237.0
1207,10237.0
1208,9196.0
1209,14541.0
1210,14054.0
1211,3010.0
1212,3010.0
1213,3735.0
1214,3010.0
1215,11796.0
1216,9084.0
1217,14541.0
1218,10316.0
1219,16059.0
1220,9430.0
1221,9950.0
1222,16056.0
1223,12244.0
1224,9588.0
1225,9084.0
1226,16737.0
1227,11932.0
1228,7862.0
1229,11639.0
1230,7500.0
1231,10246.0
1232,12274.0
1233,13695.0
1234,9120.0
1235,9084.0
1236,9084.0
1237,46589.0
1238,8012.0
1239,7892.0
1240,9084.0
1241,8450.0
1242,7200.0
1243,6420.0
1244,8926.0
1245,8450.0
1246,6420.0
1247,8544.0
1248,6173.0
1249,10205.0
1250,16659.0
1251,9900.0
1252,3072.0
1253,2544.0
1254,3180.0
1255,3180.0
1256,5720.0
1257,6000.0
1258,12046.0
1259,11070.0
1260,8724.0
1261,7844.0
1262,8314.0
1263,8400.0
1264,11250.0
1265,9492.0
1266,8658.0
1267,16321.0
1268,11700.0
1269,9600.0
1270,6993.0
1271,7599.0
1272,11645.0
1273,14175.0
1274,19138.0
1275,10400.0
1276,8314.0
1277,9156.0
1278,13811.0
1279,10355.0
1280,14175.0
1281,11248.0
1282,13560.0
1283,8176.0
1284,13300.0
1285,6993.0
1286,12461.0
1287,7244.0
1288,9571.0
1289,8248.0
1290,19138.0
1291,9196.0
1292,8450.0
1293,9430.0
1294,7244.0
1295,10930.0
1296,10930.0
1297,6993.0
1298,10930.0
1299,10930.0
1300,8480.0
1301,9600.0
1302,9819.0
1303,11512.0
1304,13651.0
1305,6000.0
1306,9084.0
1307,8393.0
1308,7599.0
1309,8176.0
1310,9100.0
1311,7700.0
1312,9600.0
1313,3378.0
1314,6240.0
1315,8520.0
1316,7200.0
1317,3600.0
1318,8930.0
1319,3378.0
1320,6380.0
1321,3378.0
1322,3378.0
1323,7800.0
1324,5925.0
1325,6324.0
1326,6324.0
1327,6000.0
1328,11426.0
1329,7630.0
1330,8520.0
1331,8967.0
1332,11414.0
1333,5684.0
1334,6000.0
1335,9765.0
1336,11426.0
1337,9000.0
1338,6402.0
1339,5890.0
1340,8967.0
1341,19138.0
1342,11851.0
1343,16033.0
1344,8212.0
1345,7500.0
1346,9405.0
1347,9400.0
1348,10205.0
1349,8400.0
1350,10197.0
1351,6420.0
1352,10791.0
1353,11070.0
1354,10434.0
1355,10708.0
1356,10708.0
1357,9473.0
1358,10708.0
1359,14175.0
1360,6000.0
1361,31770.0
1362,9842.0
1363,10264.0
1364,11070.0
1365,7390.0
1366,7560.0
1367,26178.0
1368,7018.0
1369,11911.0
1370,11250.0
1371,11394.0
1372,11235.0
1373,11250.0
1374,11070.0
1375,11250.0
1376,10029.0
1377,11600.0
1378,9313.0
1379,9382.0
1380,9084.0
1381,9920.0
1382,9400.0
1383,9382.0
1384,6000.0
1385,9084.0
1386,16770.0
1387,12615.0
1388,9750.0
1389,10380.0
1390,14762.0
1391,12011.0
1392,11367.0
1393,3675.0
1394,8400.0
1395,11103.0
1396,9735.0
1397,8500.0
1398,8777.0
1399,9400.0
1400,9750.0
1401,5604.0
1402,9473.0
1403,16059.0
1404,3675.0
1405,2522.0
1406,7677.0
1407,9735.0
1408,9000.0
1409,9500.0
1410,6342.0
1411,10930.0
1412,10859.0
1413,6000.0
1414,7800.0
1415,6292.0
1416,6858.0
1417,8212.0
1418,10000.0
1419,6292.0
1420,12000.0
1421,8314.0
1422,6420.0
1423,12400.0
1424,12493.0
1425,6204.0
1426,13710.0
1427,5925.0
1428,5890.0
1429,5890.0
1430,13710.0
1431,5890.0
1432,7200.0
1433,6060.0
1434,3735.0
1435,3735.0
1436,11310.0
1437,9297.0
1438,11851.0
1439,9880.0
1440,9156.0
1441,9017.0
1442,11175.0
1443,12220.0
1444,6240.0
1445,7060.0
1446,4435.0
1447,11250.0
1448,15256.0
1449,1533.0
1450,1477.0
1451,16381.0
1452,1526.0
1453,1533.0
1454,1533.0
1455,1477.0
1456,10000.0
1457,6000.0
1458,9473.0
