,LotArea
168,9212.5
169,7205.3
170,7165.3
171,8494.8
172,11370.3
173,8511.4
174,10294.7
175,9968.9
176,11306.5
177,11147.3
178,10986.3
179,12019.1
180,11163.5
181,7252.4
182,8176.7
183,8959.5
184,22269.7
185,12019.8
186,18829.3
187,11791.7
188,12755.5
189,9420.4
190,9450.2
191,2247.0
192,2245.5
193,2602.3
194,9868.7
195,2274.2
196,2428.8
197,2418.1
198,2774.0
199,11075.8
200,14208.6
201,12896.1
202,12976.8
203,18614.5
204,12245.3
205,14959.4
206,13819.3
207,12271.1
208,11735.6
209,14289.7
210,12023.1
211,14196.0
212,11228.1
213,10606.9
214,5736.3
215,5312.2
216,5035.4
217,15196.7
218,13352.2
219,8168.0
220,5928.2
221,14297.1
222,4289.3
223,9492.4
224,10128.8
225,3292.0
226,11152.0
227,9516.2
228,9247.9
229,9805.0
230,11216.3
231,11158.5
232,11409.4
233,10890.6
234,9792.9
235,12158.5
236,10484.2
237,13216.0
238,14904.0
239,10659.2
240,10469.5
241,11281.8
242,10662.0
243,11695.8
244,10709.7
245,11486.0
246,9795.6
247,9481.3
248,13331.9
249,9363.3
250,8926.4
251,9153.2
252,9554.8
253,8184.2
254,8209.2
255,12513.2
256,9787.4
257,9748.8
258,12455.2
259,11545.0
260,12008.7
261,11781.0
262,11294.5
263,9594.6
264,14086.0
265,9926.7
266,5158.8
267,11390.5
268,13542.0
269,10115.1
270,9778.0
271,11158.7
272,11690.6
273,13823.2
274,11506.7
275,9559.0
276,28157.0
277,9483.5
278,6026.5
279,10614.5
280,5047.7
281,3634.1
282,3953.6
283,12630.8
284,14875.9
285,16646.2
286,14245.0
287,11514.7
288,12095.5
289,11229.7
290,11719.2
291,9357.1
292,12195.7
293,11828.0
294,11071.6
295,9000.8
296,10623.8
297,10716.7
298,13974.6
299,12056.5
300,14282.6
301,10396.8
302,10825.5
303,8839.3
304,11041.8
305,11438.5
306,11186.8
307,13883.3
308,13516.2
309,8493.9
310,13041.8
311,11436.2
312,12245.2
313,11541.5
314,12295.0
315,10407.0
316,10048.3
317,10728.1
318,12056.0
319,13208.7
320,9805.8
321,8230.0
322,10056.7
323,11215.5
324,9339.5
325,9440.4
326,9472.8
327,11631.3
328,8961.1
329,9442.2
330,12247.9
331,11474.1
332,12374.3
333,9992.3
334,12938.7
335,13017.6
336,10270.7
337,11699.0
338,8167.5
339,12377.9
340,9000.4
341,9089.3
342,11204.4
343,11413.7
344,10788.9
345,6348.3
346,9193.8
347,8812.7
348,7497.7
349,8617.0
350,7902.8
351,6947.8
352,7919.5
353,7232.8
354,6425.5
355,7112.8
356,9572.0
357,8459.2
358,8241.4
359,5871.6
360,8659.3
361,9508.4
362,6879.8
363,9887.4
364,8645.7
365,7570.2
366,7169.3
367,7399.3
368,7702.1
369,9843.9
370,9717.9
371,7417.6
372,8669.8
373,7018.8
374,8387.1
375,7372.2
376,9225.8
377,7334.2
378,8881.1
379,11441.7
380,15441.4
381,10043.1
382,10946.9
383,13974.4
384,11237.3
385,13487.6
386,14798.2
387,11078.2
388,14665.6
389,8879.7
390,8378.6
391,8521.6
392,6732.7
393,12111.1
394,11092.7
395,11046.8
396,13436.3
397,10193.7
398,9466.8
399,9264.8
400,9466.8
401,16024.1
402,15984.1
403,15984.1
404,12629.5
405,11879.1
406,9032.7
407,11172.4
408,7688.1
409,12967.6
410,10356.3
411,10526.2
412,20043.6
413,8681.4
414,10758.2
415,9113.1
416,11320.4
417,10209.7
418,13066.4
419,11951.1
420,11912.4
421,10283.5
422,9879.3
423,10405.1
424,11803.7
425,12533.9
426,10050.8
427,11538.0
428,11833.4
429,12629.5
430,3753.4
431,10509.4
432,10151.0
433,11086.9
434,12903.9
435,8468.0
436,6650.4
437,9408.2
438,8169.8
439,8398.1
440,8550.7
441,12518.9
442,11883.2
443,11777.6
444,11038.5
445,11228.2
446,13968.1
447,2176.2
448,2297.6
449,2200.8
450,11569.2
451,14922.9
452,8871.9
453,7788.9
454,5802.6
455,14467.5
456,10298.4
457,10949.3
458,12380.8
459,11908.4
460,16143.6
461,11669.4
462,14305.9
463,11796.5
464,10819.2
465,12354.4
466,12648.4
467,11102.2
468,8503.0
469,9877.0
470,10623.2
471,9591.5
472,12591.9
473,9842.5
474,8319.6
475,11596.1
476,9395.1
477,10317.5
478,9275.5
479,5449.3
480,9900.4
481,9563.6
482,7490.1
483,15104.1
484,15431.2
485,13555.6
486,7846.6
487,11457.7
488,13711.1
489,12874.6
490,16956.8
491,11794.0
492,13207.9
493,11774.4
494,12002.9
495,16469.1
496,9522.6
497,12073.7
498,9935.2
499,10831.0
500,9862.9
501,2206.2
502,9025.5
503,2290.4
504,9504.5
505,2847.0
506,14532.9
507,14221.9
508,13920.1
509,13770.6
510,16050.4
511,14004.2
512,9900.4
513,11301.6
514,20647.6
515,11183.9
516,12149.2
517,13166.4
518,8367.8
519,11372.6
520,9529.9
521,5745.6
522,5539.1
523,3395.0
524,4877.7
525,6410.4
526,8219.9
527,10816.5
528,9833.2
529,10152.8
530,6205.6
531,9992.8
532,8905.7
533,10513.7
534,9374.7
535,12600.2
536,11390.5
537,14671.4
538,12240.6
539,15004.8
540,11265.5
541,11615.4
542,9105.2
543,11232.8
544,11821.6
545,9379.7
546,10662.2
547,7682.6
548,9586.5
549,9463.2
550,11781.0
551,12690.7
552,10169.7
553,8739.7
554,13860.9
555,9085.8
556,11574.0
557,12035.2
558,11135.3
559,10478.9
560,10323.0
561,10824.8
562,8830.1
563,11362.4
564,13345.9
565,4071.3
566,3233.1
567,3104.6
568,2372.8
569,9795.2
570,5200.0
571,6940.8
572,5346.6
573,2502.2
574,7686.1
575,2496.9
576,2496.9
577,4412.2
578,7574.2
579,15571.7
580,15560.6
581,8430.3
582,11592.9
583,11867.1
584,15010.9
585,11204.2
586,10270.9
587,9867.1
588,12487.4
589,13147.3
590,12857.3
591,12998.6
592,11880.7
593,8990.5
594,9273.7
595,12003.3
596,9751.7
597,11506.2
598,10654.0
599,10464.5
600,10838.2
601,12021.7
602,9192.7
603,14131.8
604,77487.0
605,11768.6
606,12454.4
607,12124.8
608,9551.9
609,9224.6
610,10168.4
611,11094.5
612,12744.9
613,12185.0
614,12778.1
615,9042.5
616,11166.3
617,11919.1
618,10588.8
619,9424.0
620,9224.7
621,12540.5
622,10767.3
623,9017.0
624,10439.0
625,8092.7
626,9996.1
627,7066.0
628,7307.4
629,8427.8
630,8334.3
631,8298.9
632,6775.0
633,7677.7
634,9482.1
635,7338.8
636,6381.8
637,8159.8
638,8475.3
639,8641.1
640,7396.4
641,7131.7
642,6975.2
643,9680.7
644,7766.3
645,7381.7
646,10368.3
647,7474.2
648,8004.3
649,9596.1
650,8375.3
651,10879.7
652,7379.7
653,7565.4
654,7039.4
655,6859.1
656,7850.4
657,6878.8
658,8370.8
659,8198.3
660,8369.6
661,7073.2
662,6725.5
663,7805.5
664,8876.4
665,9799.2
666,9762.1
667,7828.1
668,6765.1
669,8831.2
670,9424.4
671,7955.3
672,8493.3
673,8525.6
674,7794.1
675,7917.0
676,12260.5
677,11310.5
678,12304.0
679,10696.7
680,14408.5
681,11565.8
682,14890.7
683,9678.0
684,13036.2
685,11956.0
686,15771.6
687,8913.5
688,10942.9
689,16702.1
690,8327.4
691,11449.5
692,11206.9
693,9358.5
694,8016.2
695,13037.2
696,11577.7
697,12545.5
698,11506.8
699,10474.2
700,11658.5
701,14465.9
702,13006.6
703,10257.6
704,19259.8
705,9502.4
706,11292.3
707,10494.0
708,10395.5
709,11077.9
710,14514.0
711,12252.1
712,20642.1
713,9989.5
714,13781.9
715,15007.4
716,13548.4
717,10931.7
718,4436.5
719,8872.0
720,10844.7
721,11466.1
722,10088.8
723,11504.9
724,9832.4
725,9648.8
726,14966.7
727,11155.1
728,21817.3
729,8660.3
730,12716.8
731,10126.8
732,9620.3
733,8834.6
734,9148.2
735,9943.8
736,9448.5
737,7953.2
738,8989.3
739,9248.7
740,9389.8
741,7229.7
742,12347.2
743,9827.5
744,11175.2
745,12511.1
746,13989.7
747,13103.5
748,16042.9
749,3481.3
750,7350.7
751,8225.1
752,7175.1
753,10427.9
754,7447.1
755,8859.6
756,9173.6
757,7191.0
758,6783.4
759,7059.1
760,5802.6
761,5845.9
762,11587.3
763,9016.5
764,11235.5
765,10752.0
766,8232.7
767,11668.6
768,13832.2
769,10678.6
770,10958.8
771,10804.1
772,12442.0
773,11469.9
774,12007.1
775,11330.2
776,12837.6
777,10368.4
778,13182.2
779,4243.3
780,17494.2
781,12927.3
782,4027.7
783,2297.4
784,2226.1
785,12594.3
786,2371.6
787,9861.3
788,9268.0
789,11718.4
790,11654.1
791,11640.9
792,10286.5
793,11289.8
794,11961.0
795,9884.3
796,8956.6
797,12042.3
798,12185.8
799,14073.6
800,6198.1
801,4776.0
802,10976.5
803,15198.4
804,16647.8
805,8253.0
806,11732.2
807,11514.5
808,12924.9
809,10564.9
810,12541.3
811,10829.3
812,12573.8
813,11817.6
814,17338.2
815,14608.4
816,9726.6
817,8638.2
818,10013.1
819,11187.7
820,4427.0
821,3398.4
822,2199.3
823,2205.1
824,3656.0
825,9932.0
826,13244.2
827,11880.5
828,13957.0
829,14635.6
830,13082.9
831,15004.7
832,14772.7
833,15412.4
834,16218.6
835,14557.7
836,11662.6
837,12342.3
838,12816.2
839,12727.0
840,9127.0
841,10981.6
842,10866.9
843,12049.8
844,5244.2
845,5270.9
846,6296.8
847,6277.2
848,8059.9
849,6118.9
850,5123.1
851,11612.6
852,9174.5
853,11371.4
854,10834.5
855,12640.1
856,12564.7
857,10204.3
858,9387.3
859,10335.0
860,5667.1
861,7413.6
862,11183.0
863,11652.8
864,10530.2
865,10147.5
866,8552.0
867,10054.2
868,9186.9
869,9976.2
870,13204.4
871,11260.0
872,11570.0
873,10538.3
874,10987.6
875,11944.5
876,11370.2
877,11188.5
878,10166.0
879,12965.9
880,10735.6
881,10080.9
882,8931.3
883,9871.0
884,11057.7
885,9131.8
886,8747.6
887,8146.8
888,7493.7
889,13704.3
890,9023.9
891,12427.2
892,11084.8
893,10146.7
894,9419.0
895,11282.4
896,10645.7
897,10805.7
898,7013.9
899,10102.2
900,12474.7
901,9865.7
902,14625.5
903,13455.5
904,5125.2
905,5646.5
906,4383.6
907,5041.8
908,3835.6
909,2369.6
910,2448.7
911,8255.2
912,7714.0
913,11885.7
914,4842.0
915,11347.7
916,11946.7
917,11387.7
918,11977.0
919,12768.4
920,13756.6
921,12207.5
922,10650.8
923,10539.2
924,13578.0
925,12140.1
926,10315.8
927,13055.0
928,11851.4
929,13299.8
930,12871.6
931,11173.2
932,11777.3
933,12503.0
934,10587.1
935,11096.9
936,12049.8
937,19087.1
938,8775.1
939,7172.6
940,9426.3
941,11041.2
942,9090.7
943,12284.8
944,12208.0
945,11128.7
946,10638.9
947,8768.9
948,13150.6
949,12502.5
950,11342.2
951,11969.8
952,11070.8
953,9075.2
954,11943.8
955,9690.2
956,10238.0
957,12083.3
958,7877.8
959,11311.7
960,11277.4
961,11223.3
962,9878.8
963,10580.1
964,22338.1
965,8830.6
966,9727.1
967,11306.0
968,11838.8
969,10700.4
970,7975.8
971,10939.4
972,11280.6
973,12705.8
974,10241.1
975,11735.5
976,10069.1
977,8729.0
978,7672.8
979,7600.4
980,7388.8
981,7347.0
982,7654.2
983,11420.3
984,6292.6
985,9290.4
986,7470.5
987,7985.4
988,5253.1
989,8546.3
990,8250.3
991,10624.8
992,6874.1
993,8940.0
994,7506.7
995,8676.2
996,6927.7
997,5616.7
998,6585.1
999,8354.1
1000,6825.1
1001,7418.1
1002,6867.6
1003,7789.7
1004,8872.4
1005,9387.1
1006,7210.8
1007,4677.0
1008,5103.5
1009,10901.5
1010,8552.1
1011,8767.5
1012,7415.3
1013,8151.3
1014,19083.7
1015,10389.7
1016,14075.9
1017,10162.5
1018,9723.6
1019,10693.8
1020,11745.9
1021,14467.3
1022,13264.0
1023,11004.9
1024,12502.9
1025,11007.9
1026,13307.0
1027,10875.3
1028,12092.3
1029,12405.6
1030,12346.1
1031,10803.6
1032,13614.9
1033,14275.2
1034,14555.7
1035,19302.1
1036,9843.6
1037,9281.4
1038,13519.4
1039,4877.1
1040,9146.5
1041,8456.1
1042,9586.9
1043,13924.2
1044,10121.5
1045,10321.8
1046,12756.5
1047,11055.8
1048,10696.1
1049,9158.1
1050,9766.9
1051,11409.9
1052,10498.0
1053,127813.9
1054,13689.2
1055,11146.6
1056,11549.5
1057,10985.9
1058,13735.2
1059,13685.6
1060,9736.9
1061,8832.8
1062,12655.2
1063,12417.2
1064,11442.4
1065,13746.1
1066,13646.1
1067,17959.6
1068,8755.8
1069,16208.8
1070,12379.3
1071,9149.6
1072,10365.9
1073,11458.3
1074,11142.4
1075,11402.4
1076,14004.8
1077,9727.8
1078,8988.1
1079,9106.1
1080,8305.5
1081,10772.7
1082,12472.7
1083,10035.2
1084,17121.8
1085,13338.6
1086,9079.4
1087,11686.3
1088,8812.7
1089,29895.5
1090,3919.1
1091,9774.3
1092,12536.1
1093,9620.2
1094,9184.4
1095,8784.9
1096,9655.0
1097,10613.8
1098,9992.8
1099,8847.4
1100,9176.9
1101,8360.0
1102,7875.5
1103,8317.2
1104,15012.4
1105,15699.0
1106,16028.0
1107,13207.9
1108,14154.3
1109,2153.9
1110,11745.2
1111,4968.7
1112,12246.7
1113,15921.4
1114,7452.0
1115,6989.5
1116,8735.9
1117,6648.6
1118,7878.1
1119,9142.1
1120,8405.3
1121,7392.2
1122,8502.3
1123,13499.8
1124,10382.4
1125,13667.7
1126,13652.4
1127,18318.3
1128,12070.0
1129,5937.8
1130,14942.5
1131,11431.0
1132,10628.6
1133,13944.5
1134,12501.2
1135,11704.5
1136,10154.6
1137,11668.7
1138,12367.9
1139,15372.9
1140,6625.3
1141,2259.3
1142,6037.6
1143,2400.8
1144,2230.0
1145,10856.7
1146,18837.1
1147,20329.6
1148,12113.1
1149,9309.2
1150,13960.8
1151,11249.1
1152,10363.0
1153,8827.6
1154,12993.3
1155,12538.0
1156,12743.6
1157,82329.0
1158,14908.6
1159,10092.2
1160,9429.4
1161,9402.2
1162,12173.7
1163,17200.7
1164,10766.2
1165,12110.8
1166,4945.8
1167,16089.1
1168,32667.9
1169,15322.8
1170,15008.7
1171,13137.7
1172,7984.4
1173,12261.1
1174,13936.6
1175,10586.7
1176,13385.3
1177,7210.7
1178,17132.5
1179,12627.5
1180,11005.9
1181,3426.5
1182,2364.5
1183,2200.0
1184,2216.6
1185,2193.3
1186,2270.0
1187,11023.0
1188,9707.6
1189,3858.5
1190,4068.6
1191,11476.4
1192,14650.0
1193,15354.9
1194,18002.8
1195,12920.6
1196,11181.9
1197,11984.4
1198,12323.7
1199,10515.2
1200,15276.6
1201,14375.8
1202,11582.1
1203,6551.8
1204,9075.4
1205,6640.4
1206,9766.1
1207,10341.7
1208,13760.2
1209,11862.2
1210,10175.7
1211,4022.3
1212,3792.1
1213,5771.3
1214,3310.4
1215,9414.6
1216,11223.1
1217,9955.1
1218,10522.5
1219,11073.4
1220,12507.0
1221,11105.2
1222,34558.5
1223,12378.3
1224,12580.0
1225,10510.8
1226,16463.3
1227,11059.4
1228,7589.4
1229,14355.1
1230,7871.2
1231,12493.9
1232,11164.1
1233,12463.8
1234,8912.0
1235,9903.9
1236,10275.4
1237,10994.9
1238,5316.0
1239,4989.9
1240,12716.1
1241,13395.6
1242,7922.5
1243,12546.5
1244,15005.0
1245,10394.4
1246,12142.3
1247,14452.9
1248,11626.6
1249,11347.2
1250,25277.9
1251,15406.6
1252,4310.0
1253,2624.9
1254,4259.4
1255,4958.7
1256,11661.6
1257,9464.2
1258,15947.6
1259,12317.1
1260,11502.2
1261,11067.9
1262,10727.2
1263,11816.7
1264,13028.5
1265,11262.2
1266,13491.3
1267,13550.9
1268,11684.1
1269,12742.9
1270,8579.7
1271,9343.0
1272,10960.5
1273,13595.5
1274,12262.3
1275,11112.8
1276,11372.5
1277,13450.7
1278,12030.1
1279,13069.2
1280,9246.9
1281,12548.4
1282,13725.9
1283,11942.7
1284,11272.3
1285,8951.4
1286,9862.0
1287,9674.6
1288,10105.5
1289,11819.6
1290,11889.3
1291,14391.5
1292,12647.2
1293,14445.0
1294,8288.9
1295,9254.3
1296,9685.5
1297,9031.8
1298,9973.7
1299,8927.5
1300,11659.4
1301,12438.7
1302,11590.4
1303,12494.9
1304,15863.5
1305,9311.1
1306,8150.1
1307,11738.4
1308,11489.8
1309,12179.5
1310,11446.9
1311,12884.4
1312,8103.4
1313,8183.6
1314,7458.2
1315,8133.3
1316,9570.5
1317,8726.1
1318,7709.1
1319,7933.7
1320,6611.1
1321,8591.1
1322,7714.5
1323,7141.4
1324,6949.0
1325,6613.2
1326,7151.0
1327,5981.8
1328,10736.9
1329,4559.6
1330,8484.5
1331,8246.5
1332,9759.9
1333,6498.0
1334,6163.0
1335,7514.8
1336,11135.8
1337,8268.2
1338,8375.8
1339,6533.6
1340,8859.8
1341,11357.3
1342,14802.1
1343,13914.2
1344,7252.1
1345,8511.5
1346,9370.1
1347,12765.3
1348,12191.9
1349,12759.1
1350,10385.4
1351,14756.8
1352,13564.8
1353,11955.8
1354,9763.1
1355,47172.8
1356,30320.2
1357,11598.1
1358,16038.1
1359,11239.0
1360,9441.0
1361,14808.0
1362,22148.0
1363,13301.8
1364,10205.3
1365,10603.1
1366,9992.8
1367,14382.0
1368,12999.7
1369,13808.2
1370,10381.5
1371,11814.7
1372,11623.6
1373,11918.7
1374,11008.8
1375,10585.4
1376,10239.3
1377,13501.8
1378,9914.6
1379,14410.0
1380,9950.2
1381,11794.5
1382,9952.2
1383,15083.9
1384,10152.2
1385,11067.4
1386,13711.6
1387,11259.0
1388,10139.8
1389,12437.5
1390,11561.3
1391,11118.0
1392,11341.2
1393,3971.6
1394,10861.0
1395,11550.2
1396,9690.2
1397,9155.0
1398,11472.2
1399,10149.0
1400,12295.5
1401,9034.5
1402,12314.6
1403,11930.5
1404,3888.5
1405,2534.3
1406,9396.6
1407,11933.7
1408,9411.7
1409,9706.3
1410,8938.3
1411,8776.5
1412,12706.1
1413,8008.9
1414,8321.6
1415,12141.2
1416,10254.9
1417,7758.0
1418,11257.7
1419,8115.5
1420,9532.7
1421,9941.2
1422,11023.6
1423,10185.9
1424,11166.4
1425,10402.4
1426,7058.9
1427,7567.9
1428,8321.6
1429,7202.6
1430,9300.1
1431,6806.3
1432,7618.3
1433,7171.0
1434,5042.3
1435,6080.7
1436,12438.2
1437,10289.3
1438,10021.9
1439,20754.7
1440,33418.7
1441,11169.2
1442,13618.5
1443,12463.9
1444,9323.0
1445,7094.7
1446,3860.7
1447,9400.1
1448,12935.1
1449,2203.9
1450,2343.6
1451,10413.5
1452,2223.0
1453,2271.7
1454,2250.7
1455,2370.1
1456,19988.0
1457,9609.8
1458,10073.0
