,LotArea
1402,9750.0
1403,14774.0
1404,3675.0
1405,2522.0
1406,8064.0
1407,9100.0
1408,9297.0
1409,18890.0
1410,6292.0
1411,10200.0
1412,12090.0
1413,6171.0
1414,5500.0
1415,3010.0
1416,8400.0
1417,6171.0
1418,13600.0
1419,10410.0
1420,8750.0
1421,13125.0
1422,11988.0
1423,12046.0
1424,11435.0
1425,13125.0
1426,6882.0
1427,8235.0
1428,9786.0
1429,7200.0
1430,13710.0
1431,4270.0
1432,8635.0
1433,4270.0
1434,3675.0
1435,3842.0
1436,12090.0
1437,9297.0
1438,11883.0
1439,19296.0
1440,17600.0
1441,26142.0
1442,16056.0
1443,14303.0
1444,7060.0
1445,7407.0
1446,2592.0
1447,26142.0
1448,11170.0
1449,1300.0
1450,1680.0
1451,11310.0
1452,1680.0
1453,1680.0
1454,1680.0
1455,1680.0
1456,21750.0
1457,7200.0
1458,9100.0
