,LotArea
408,9876.7
409,14125.1
410,9918.4
411,14410.7
412,19733.2
413,8898.0
414,11385.7
415,8646.4
416,11207.0
417,9585.4
418,12808.7
419,12482.1
420,12416.8
421,13547.7
422,9318.9
423,8897.9
424,12278.5
425,13888.5
426,11101.4
427,11883.6
428,13268.6
429,9814.2
430,3751.0
431,9638.6
432,10121.5
433,9416.8
434,9460.9
435,9178.6
436,5882.5
437,8371.4
438,10462.7
439,8130.8
440,7827.0
441,15678.6
442,12682.7
443,9695.9
444,17874.4
445,12189.4
446,17395.4
447,2100.8
448,2084.6
449,2118.3
450,13907.7
451,12685.0
452,13573.7
453,7514.0
454,4121.7
455,18007.8
456,9935.5
457,9504.2
458,10928.2
459,11248.6
460,15988.9
461,14129.7
462,15602.0
463,14452.2
464,11975.9
465,15927.2
466,15891.1
467,14331.0
468,10741.9
469,9032.5
470,8818.9
471,8777.6
472,19133.5
473,13186.1
474,8814.8
475,14694.5
476,17557.4
477,10442.5
478,11590.1
479,7742.1
480,12911.1
481,9890.5
482,9105.0
483,15528.1
484,17821.6
485,13178.1
486,8725.9
487,12424.5
488,12914.9
489,15370.8
490,17379.1
491,11307.3
492,11659.6
493,12270.5
494,11184.8
495,19250.3
496,10217.3
497,14430.0
498,11842.8
499,9505.8
500,10024.0
501,2049.3
502,9005.4
503,2029.0
504,10461.3
505,4801.9
506,15009.2
507,14363.8
508,15692.3
509,15812.5
510,16543.2
511,13598.8
512,12208.0
513,13619.1
514,18442.3
515,13816.2
516,14195.5
517,13002.4
518,10080.4
519,10446.8
520,11819.4
521,5811.9
522,5805.5
523,3260.6
524,7210.2
525,6277.7
526,9040.3
527,13364.8
528,10971.0
529,10549.2
530,8257.2
531,14515.8
532,9379.7
533,10838.7
534,12407.6
535,12383.0
536,14716.2
537,14777.0
538,13943.5
539,15872.3
540,11873.4
541,12243.1
542,11851.0
543,11966.4
544,12492.9
545,8671.9
546,9234.3
547,7717.3
548,9906.2
549,10020.0
550,10853.1
551,9893.0
552,12564.8
553,12090.5
554,18010.4
555,8267.7
556,9923.8
557,11399.4
558,10645.8
559,8326.8
560,9594.2
561,13343.0
562,9307.7
563,14320.1
564,14552.6
565,4012.2
566,3238.6
567,3435.8
568,2322.4
569,6511.3
570,5350.7
571,4013.9
572,3708.2
573,2509.5
574,8797.6
575,2517.1
576,2517.1
577,5837.4
578,13921.6
579,15461.1
580,14492.7
581,8998.7
582,13549.1
583,11376.7
584,15727.7
585,9944.4
586,10013.3
587,9421.4
588,12817.2
589,13309.1
590,13527.7
591,11556.5
592,16587.2
593,9764.6
594,9666.1
595,10283.8
596,10022.4
597,10959.0
598,10460.2
599,11431.8
600,13725.6
601,9961.4
602,9304.4
603,13341.7
604,71667.5
605,12249.5
606,11542.7
607,11330.1
608,9013.2
609,8264.9
610,9700.0
611,15378.3
612,15484.1
613,16380.7
614,14289.7
615,8327.9
616,8957.3
617,9771.2
618,8609.1
619,9177.5
620,8516.3
621,19491.9
622,9985.6
623,8392.8
624,10220.7
625,7932.9
626,7852.4
627,6883.3
628,6250.4
629,8729.8
630,7437.0
631,7785.6
632,9578.7
633,6328.9
634,8174.6
635,8740.5
636,6999.4
637,7376.9
638,7538.4
639,14546.3
640,6843.7
641,7850.5
642,6901.4
643,8704.5
644,7803.8
645,8698.4
646,10347.3
647,9080.1
648,5772.7
649,11658.7
650,8251.6
651,10817.8
652,6741.3
653,7040.6
654,6867.7
655,5432.2
656,6485.2
657,6217.5
658,6297.9
659,5656.4
660,11914.6
661,6961.2
662,5987.6
663,9939.6
664,8508.0
665,9265.8
666,9088.8
667,8084.6
668,7275.4
669,7937.7
670,10249.9
671,6766.8
672,6822.7
673,7829.8
674,9301.1
675,6823.5
676,9165.3
677,9664.8
678,10372.6
679,14002.9
680,16312.6
681,13408.4
682,15016.0
683,8895.0
684,12645.8
685,11593.9
686,25088.1
687,10331.5
688,9187.0
689,14293.7
690,8067.9
691,23768.8
692,11456.4
693,7787.2
694,8852.7
695,18797.0
696,10222.9
697,17193.7
698,15442.5
699,12079.3
700,12010.1
701,16073.8
702,13619.9
703,13038.2
704,17598.4
705,9774.4
706,14278.3
707,11504.1
708,15827.0
709,12147.6
710,14055.2
711,14042.4
712,20289.4
713,9738.7
714,15502.2
715,18620.1
716,17643.2
717,14023.0
718,4255.1
719,8668.6
720,9778.0
721,10729.3
722,10646.0
723,10019.4
724,10529.0
725,9836.3
726,16776.1
727,11236.8
728,24531.6
729,8489.3
730,14134.8
731,8033.1
732,9312.2
733,9340.4
734,9380.5
735,9793.0
736,10611.7
737,9120.4
738,9556.3
739,12497.6
740,8701.0
741,9391.9
742,14450.4
743,13320.4
744,14518.3
745,14187.2
746,16573.9
747,9698.7
748,16249.8
749,2119.8
750,8132.3
751,6702.8
752,6846.0
753,7932.4
754,6325.8
755,7573.9
756,10209.4
757,6612.5
758,7159.2
759,7778.3
760,4121.7
761,4062.4
762,15086.7
763,11495.3
764,13112.8
765,10847.6
766,7500.0
767,12138.4
768,16278.0
769,10553.6
770,14628.4
771,12790.6
772,12326.5
773,12059.0
774,13846.2
775,14687.7
776,16635.1
777,7621.3
778,9124.5
779,4043.1
780,15074.9
781,12492.4
782,3595.3
783,1856.3
784,1850.0
785,14749.8
786,1966.5
787,9192.0
788,8422.5
789,9039.7
790,9886.4
791,12165.7
792,12233.4
793,16249.5
794,12733.1
795,8689.1
796,8981.3
797,12969.8
798,15015.7
799,13628.1
800,6983.4
801,9119.0
802,14768.8
803,17048.6
804,12743.2
805,9408.8
806,15313.8
807,15771.5
808,13511.8
809,11147.9
810,11941.7
811,12426.4
812,10472.9
813,11412.6
814,15045.4
815,15301.8
816,10804.4
817,9948.3
818,8258.0
819,11309.2
820,4044.6
821,2497.5
822,2117.9
823,2100.6
824,4655.4
825,9035.5
826,13797.3
827,11562.4
828,14085.1
829,13338.6
830,13549.0
831,14016.9
832,14645.1
833,14934.4
834,17512.7
835,14017.5
836,14714.6
837,16442.8
838,13778.1
839,13725.5
840,11709.7
841,12819.8
842,11703.2
843,13714.3
844,6881.0
845,6902.1
846,8096.6
847,6749.9
848,8489.3
849,5805.5
850,5119.9
851,12723.6
852,8429.4
853,13821.4
854,12352.1
855,10834.4
856,15409.0
857,14763.4
858,8838.7
859,10991.5
860,6423.1
861,8503.5
862,12909.9
863,16208.4
864,11770.0
865,13524.2
866,8229.5
867,11425.5
868,14082.7
869,13516.1
870,14570.4
871,15430.6
872,11648.8
873,10476.0
874,11057.1
875,12657.3
876,11418.7
877,13089.0
878,10782.3
879,15036.4
880,13535.6
881,9787.0
882,9281.5
883,9502.1
884,10645.8
885,8642.1
886,8894.3
887,9042.6
888,8595.8
889,11066.1
890,10410.9
891,12312.0
892,9192.8
893,8833.8
894,8634.7
895,11074.0
896,11069.9
897,13555.4
898,7247.5
899,8401.5
900,12159.6
901,12200.9
902,15553.9
903,16557.0
904,3777.8
905,6506.4
906,3919.4
907,4303.9
908,3855.1
909,2395.4
910,2569.3
911,9109.6
912,8686.4
913,10461.2
914,13307.7
915,10473.3
916,14546.2
917,10059.3
918,13914.6
919,15641.3
920,12880.2
921,11947.8
922,9926.1
923,10466.5
924,16400.5
925,9674.1
926,8938.0
927,14218.2
928,13473.0
929,15581.6
930,17781.9
931,11220.2
932,9874.0
933,10513.2
934,13179.2
935,12271.9
936,13151.3
937,17228.2
938,7774.6
939,7774.2
940,10476.4
941,12557.2
942,9825.7
943,14737.6
944,12932.8
945,10286.6
946,12723.6
947,8837.5
948,10192.1
949,11378.4
950,8745.4
951,12401.2
952,13670.2
953,9477.4
954,9571.2
955,11204.7
956,10291.1
957,11442.6
958,7719.3
959,14552.4
960,9633.6
961,9060.9
962,8948.0
963,12441.0
964,18108.8
965,7968.7
966,8670.0
967,14690.2
968,12949.6
969,12916.1
970,9355.3
971,9891.9
972,8934.9
973,9829.0
974,10739.3
975,9385.2
976,8524.5
977,8352.2
978,6235.3
979,5515.1
980,7525.8
981,5925.0
982,6799.8
983,14623.2
984,6248.6
985,8270.1
986,10247.0
987,8049.3
988,7607.0
989,8791.4
990,7703.0
991,11072.1
992,6189.3
993,7218.8
994,8261.6
995,7049.3
996,5523.1
997,6146.7
998,5597.9
999,7142.7
1000,6056.1
1001,6853.0
1002,5964.9
1003,6135.0
1004,10440.2
1005,8492.8
1006,6456.6
1007,6259.1
1008,6646.7
1009,13972.7
1010,10514.6
1011,9598.6
1012,7035.0
1013,7781.5
1014,16266.2
1015,13958.0
1016,10302.2
1017,12223.0
1018,11328.5
1019,13192.8
1020,14404.9
1021,9813.1
1022,11784.8
1023,14160.5
1024,11521.7
1025,9875.8
1026,14200.0
1027,8529.7
1028,12329.9
1029,11925.9
1030,11318.2
1031,14676.4
1032,17181.3
1033,14843.4
1034,17035.0
1035,12206.1
1036,9681.7
1037,8875.7
1038,14689.2
1039,4280.6
1040,9815.0
1041,8598.8
1042,9970.4
1043,13152.0
1044,10018.0
1045,11114.6
1046,14689.5
1047,12784.3
1048,12301.1
1049,9114.8
1050,9285.9
1051,11743.1
1052,14019.0
1053,88512.6
1054,15239.4
1055,14197.7
1056,14353.8
1057,14769.3
1058,17903.0
1059,15026.9
1060,12301.9
1061,9869.7
1062,12029.9
1063,13498.5
1064,11518.3
1065,14524.3
1066,12739.3
1067,15876.2
1068,9554.5
1069,15865.3
1070,10987.5
1071,9377.3
1072,8803.5
1073,11011.7
1074,12603.0
1075,16119.5
1076,16183.1
1077,13326.0
1078,8166.6
1079,8767.5
1080,8251.2
1081,13521.2
1082,10617.7
1083,13585.3
1084,16209.9
1085,14334.0
1086,10085.1
1087,14564.7
1088,8208.8
1089,35103.8
1090,3793.4
1091,8783.4
1092,14117.7
1093,6398.5
1094,8818.2
1095,9180.6
1096,11610.2
1097,13964.9
1098,9190.8
1099,10481.5
1100,9212.0
1101,8062.4
1102,9300.8
1103,11187.2
1104,18013.7
1105,17775.8
1106,13895.0
1107,17120.6
1108,14040.0
1109,2156.3
1110,12940.9
1111,4278.6
1112,13655.5
1113,15976.0
1114,7279.4
1115,8655.4
1116,8858.9
1117,7415.5
1118,7061.2
1119,9725.9
1120,8508.1
1121,7959.2
1122,7094.3
1123,14786.8
1124,9882.0
1125,15540.6
1126,15200.4
1127,17685.2
1128,14518.3
1129,8133.0
1130,20556.0
1131,11483.4
1132,12513.7
1133,10224.7
1134,13548.3
1135,12964.0
1136,11862.5
1137,14022.8
1138,15668.1
1139,21034.1
1140,6180.2
1141,1995.3
1142,5339.0
1143,2094.4
1144,2012.9
1145,9289.7
1146,14875.9
1147,18780.1
1148,13377.6
1149,7918.4
1150,19106.8
1151,14004.3
1152,11559.3
1153,8513.6
1154,14575.5
1155,13370.7
1156,14192.1
1157,92509.0
1158,14251.6
1159,13164.0
1160,16997.7
1161,11250.3
1162,12749.2
1163,17510.4
1164,15161.7
1165,12952.4
1166,7310.4
1167,18113.1
1168,24074.1
1169,15499.5
1170,17368.0
1171,16008.1
1172,8920.5
1173,15599.5
1174,13852.3
1175,10792.6
1176,13755.2
1177,7539.3
1178,16357.7
1179,10531.2
1180,9932.2
1181,2497.5
1182,2176.7
1183,2235.6
1184,2065.5
1185,2065.5
1186,2053.5
1187,11131.9
1188,9804.4
1189,4693.5
1190,3584.5
1191,15144.8
1192,14099.6
1193,14883.8
1194,16902.1
1195,13764.5
1196,14878.2
1197,13953.4
1198,14221.8
1199,15542.0
1200,14676.5
1201,16093.6
1202,13725.5
1203,6229.9
1204,7004.7
1205,7370.1
1206,10519.1
1207,9230.1
1208,14215.9
1209,14605.8
1210,13947.7
1211,3427.6
1212,6612.4
1213,4800.9
1214,3329.8
1215,15657.4
1216,11437.2
1217,12720.7
1218,13220.0
1219,13323.2
1220,15884.8
1221,13983.2
1222,33731.0
1223,16612.4
1224,13224.6
1225,12819.6
1226,15744.7
1227,13543.4
1228,8942.2
1229,11472.9
1230,9163.4
1231,12778.6
1232,14602.0
1233,9738.3
1234,8163.3
1235,12836.3
1236,13307.8
1237,12645.4
1238,6382.6
1239,6376.8
1240,15303.9
1241,12087.3
1242,7806.9
1243,15415.3
1244,14457.1
1245,10413.7
1246,12596.3
1247,14093.8
1248,10978.6
1249,14393.9
1250,23164.5
1251,16157.1
1252,4159.0
1253,2589.1
1254,4375.0
1255,4986.5
1256,11500.3
1257,10130.2
1258,14421.8
1259,9595.2
1260,9828.4
1261,11916.1
1262,10211.2
1263,9159.6
1264,14678.6
1265,11013.1
1266,13530.0
1267,17165.6
1268,12824.5
1269,11743.1
1270,10366.1
1271,9032.4
1272,11335.7
1273,14209.0
1274,9505.8
1275,11804.1
1276,9842.6
1277,11963.1
1278,14678.8
1279,15962.5
1280,9581.8
1281,14535.0
1282,15070.1
1283,10542.6
1284,9247.5
1285,8899.4
1286,10844.7
1287,10054.8
1288,9006.9
1289,15159.4
1290,10856.5
1291,19780.2
1292,10737.1
1293,20448.7
1294,7285.9
1295,9828.1
1296,9049.1
1297,8485.4
1298,10469.0
1299,8977.2
1300,11086.0
1301,8723.3
1302,10776.3
1303,13183.5
1304,19646.1
1305,9022.2
1306,8122.5
1307,9327.9
1308,9771.7
1309,9880.5
1310,9579.1
1311,9972.4
1312,9157.1
1313,7098.4
1314,8133.7
1315,7273.2
1316,8905.2
1317,7146.2
1318,7331.4
1319,7852.7
1320,7338.1
1321,6471.7
1322,6985.1
1323,5959.1
1324,7069.3
1325,6795.4
1326,6925.8
1327,5665.6
1328,11402.2
1329,5539.7
1330,7680.9
1331,7889.0
1332,12570.9
1333,7095.8
1334,6213.3
1335,12455.2
1336,12011.1
1337,8009.2
1338,8658.6
1339,8583.7
1340,9096.9
1341,9824.9
1342,15911.1
1343,16239.2
1344,7881.1
1345,12339.6
1346,7648.0
1347,14465.0
1348,14205.9
1349,9171.0
1350,13610.2
1351,16848.3
1352,11815.4
1353,8794.1
1354,11045.1
1355,31366.6
1356,30986.9
1357,10754.7
1358,17404.1
1359,10776.7
1360,8794.3
1361,14733.5
1362,25868.3
1363,14802.5
1364,11610.1
1365,9322.1
1366,9197.2
1367,13716.1
1368,8629.3
1369,14235.3
1370,12470.2
1371,14084.0
1372,11490.7
1373,15831.6
1374,10400.3
1375,14780.4
1376,11470.5
1377,11681.9
1378,12987.2
1379,12539.7
1380,11295.0
1381,15099.4
1382,12295.8
1383,16450.8
1384,10611.9
1385,11656.1
1386,18637.0
1387,11068.6
1388,9625.0
1389,14165.9
1390,17606.2
1391,14706.4
1392,12537.5
1393,4247.1
1394,9507.4
1395,13725.0
1396,10014.4
1397,8697.7
1398,8523.4
1399,17996.8
1400,10272.3
1401,8591.6
1402,13417.0
1403,13943.2
1404,3751.0
1405,2606.1
1406,8909.5
1407,10745.3
1408,9457.6
1409,12061.1
1410,8767.1
1411,9379.6
1412,13259.3
1413,8505.2
1414,8018.1
1415,9659.8
1416,9729.2
1417,9673.5
1418,10276.3
1419,7371.8
1420,12984.4
1421,12899.5
1422,13827.8
1423,14404.8
1424,12085.1
1425,11587.7
1426,7027.2
1427,6276.6
1428,8602.3
1429,8361.2
1430,6789.8
1431,7098.4
1432,7628.8
1433,7952.8
1434,4052.4
1435,4062.4
1436,12862.4
1437,10233.7
1438,10240.6
1439,19234.1
1440,24199.9
1441,12112.0
1442,15184.8
1443,15660.5
1444,15995.6
1445,6294.2
1446,3595.3
1447,13200.8
1448,12562.7
1449,1869.8
1450,1960.5
1451,11411.1
1452,2052.1
1453,2011.2
1454,2021.3
1455,2002.8
1456,16160.7
1457,9206.4
1458,11064.3
